Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target,course_id
2,18,1,17,0,1,14,23,27,5,7,0,0,1,0,0,37,1,5,10,11,7,13.42857143,0,5,10,11,10,11.6,0,Graduate,412
1,1,1,11,1,1,2,22,1,10,4,0,0,1,1,0,18,1,0,6,6,6,13.66666667,0,0,6,6,6,13.5,0,Graduate,240
1,1,3,11,1,1,1,1,14,10,10,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,12.16666667,0,Graduate,241
1,15,1,6,1,14,1,1,14,4,4,0,0,1,0,0,21,0,2,6,7,6,13,0,1,6,15,4,12.8,0,Graduate,96
1,1,2,12,1,1,1,13,1,10,2,0,0,1,0,0,20,0,0,7,9,6,12.78333333,0,0,8,9,7,12.84285714,0,Graduate,266
1,1,2,12,1,1,1,22,1,8,8,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,Dropout,266
1,8,2,13,1,1,1,23,14,8,8,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,Dropout,296
1,8,4,12,1,1,1,3,1,3,6,0,0,1,0,0,18,0,0,7,7,7,13.45714286,0,0,8,8,8,15.125,0,Graduate,268
1,1,4,12,1,1,1,1,14,10,8,0,0,1,0,0,19,0,0,8,8,7,13.44285714,0,0,8,8,7,13.44285714,0,Graduate,262
1,1,1,10,1,1,1,22,28,10,4,0,0,1,0,0,18,0,0,6,13,4,11,0,0,6,12,5,10.83333333,0,Graduate,202
1,8,1,10,1,1,1,23,28,8,8,0,0,1,0,1,18,0,0,6,6,6,11.33333333,0,0,6,7,6,12.28571429,0,Graduate,207
1,1,2,15,1,1,1,1,14,5,6,0,0,1,0,0,18,0,0,5,7,2,10,0,0,1,1,0,0,0,Dropout,348
1,1,6,12,1,1,1,1,28,4,10,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.06666667,0,Enrolled,263
1,1,2,13,1,1,1,1,14,5,6,0,0,1,0,1,18,0,0,7,8,7,12.21428571,0,0,8,8,8,14.0625,0,Graduate,300
1,1,1,5,1,1,14,22,14,10,9,0,0,1,0,1,19,1,0,6,6,6,14.16666667,0,0,6,6,6,13.5,0,Graduate,75
1,17,1,4,1,16,1,1,14,10,8,0,1,1,0,1,24,0,7,12,13,12,12.84615385,0,5,11,13,11,12.63636364,0,Graduate,56
1,15,1,6,1,14,1,22,27,10,10,0,0,1,0,0,20,0,2,6,8,6,13,0,1,6,18,2,12,0,Enrolled,96
1,1,1,9,1,1,1,1,14,6,8,0,0,1,0,1,21,0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,Graduate,168
1,15,1,6,1,14,1,23,27,5,11,0,1,0,0,0,20,0,1,6,13,4,13,0,1,6,11,5,12,0,Dropout,96
1,8,6,12,1,1,1,13,27,4,10,0,0,1,0,1,19,0,0,7,7,7,13.37142857,0,0,8,9,8,13.66666667,0,Graduate,264
1,8,5,13,1,1,1,13,14,10,9,0,0,1,0,1,19,0,0,7,8,7,13.38571429,0,0,8,8,8,13.3875,0,Graduate,313
1,1,3,12,1,1,1,1,1,10,10,0,0,1,0,0,18,0,0,8,8,7,13.32857143,0,0,8,8,7,13.32857143,0,Graduate,272
1,1,1,6,1,1,1,23,28,5,8,0,0,1,0,0,19,0,0,6,12,5,14,0,0,6,14,5,11,0,Graduate,93
1,8,4,9,1,1,1,23,14,10,10,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,Graduate,185
1,1,2,16,1,1,1,1,28,10,9,0,0,1,0,1,19,0,0,6,7,6,14,0,0,6,6,6,15,0,Graduate,372
1,1,5,11,1,1,1,13,1,8,11,0,0,1,0,1,18,0,0,6,7,6,13.42857143,0,0,6,6,6,12.66666667,0,Graduate,245
1,8,5,5,1,1,1,4,1,5,5,1,0,1,0,1,17,0,0,6,6,6,13,0,0,6,6,6,12.5,0,Graduate,81
1,9,4,16,1,1,1,13,28,5,11,0,0,1,0,0,19,0,0,6,8,5,12.66666667,0,0,6,8,5,11,0,Enrolled,393
1,8,6,9,1,1,1,22,1,10,8,0,0,0,1,0,23,0,0,5,9,3,10,1,0,5,9,3,12.33333333,0,Dropout,193
1,1,1,14,1,1,1,1,27,2,11,0,0,1,0,0,19,0,0,6,7,6,12.83333333,0,0,6,10,6,11.77777778,0,Graduate,317
1,1,1,12,1,1,1,13,3,10,5,0,0,1,0,0,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,Graduate,260
1,1,1,14,1,1,1,23,28,6,10,0,0,1,0,0,20,0,0,6,9,6,13.28571429,0,0,6,8,5,13.8,0,Graduate,317
1,1,3,6,1,1,1,1,14,10,10,0,0,1,0,1,19,0,0,5,6,5,14.6,0,0,5,5,5,13.8,0,Graduate,100
1,1,1,10,1,1,1,13,28,4,10,0,0,1,0,1,18,0,0,6,6,6,14,0,0,6,6,6,13.66666667,0,Graduate,202
1,8,2,10,1,1,1,22,27,10,5,0,0,1,0,1,19,0,0,6,7,6,14.14285714,0,0,6,6,6,15,0,Graduate,204
1,1,4,10,1,1,1,23,1,5,11,0,0,1,0,0,19,0,0,6,8,6,11.66666667,0,0,6,6,6,12.33333333,0,Graduate,210
1,8,1,12,1,1,1,13,27,5,9,0,0,1,0,0,18,0,0,8,9,8,14.3775,1,0,8,9,8,14.3775,1,Graduate,265
1,8,2,12,1,1,1,3,3,4,7,0,0,1,0,0,18,0,0,7,8,7,12.5,0,0,8,9,7,13.04285714,0,Graduate,261
1,1,5,12,1,1,1,23,28,8,8,0,0,1,0,1,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,Graduate,270
1,1,1,12,1,1,1,23,27,10,10,0,0,1,0,1,19,0,0,8,12,7,12.47142857,0,0,8,12,7,12.47142857,0,Graduate,260
1,1,1,12,1,1,1,4,4,3,2,0,0,1,0,0,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,Graduate,260
1,1,2,12,1,1,1,22,27,10,9,0,0,1,0,0,21,0,0,7,11,7,14.07222222,0,0,8,8,8,14.0475,0,Graduate,266
1,1,3,15,1,1,1,3,1,3,4,0,0,1,0,0,18,0,0,6,7,6,14.85714286,0,0,6,6,6,14.66666667,0,Graduate,350
1,1,1,15,1,1,1,13,27,10,10,0,0,1,0,1,19,0,0,6,7,6,14.28571429,0,0,6,6,6,13.16666667,0,Graduate,345
1,1,4,15,1,1,1,13,27,13,12,0,0,0,0,0,18,0,0,4,4,0,0,0,0,4,4,0,0,0,Dropout,353
1,4,1,3,0,3,1,1,1,5,5,0,0,1,0,0,30,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,42
1,8,1,8,1,1,1,3,2,4,7,0,0,1,0,0,18,0,0,6,8,6,15,0,0,6,8,5,15.16666667,0,Dropout,160
1,1,3,12,1,1,1,13,14,5,9,0,0,1,0,1,20,0,0,7,7,6,12.63333333,0,0,7,7,6,12.63333333,0,Graduate,272
1,12,1,14,1,12,1,1,1,5,8,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,5,12.6,0,Dropout,319
1,1,5,12,1,1,1,23,27,6,8,0,0,1,0,0,18,0,0,7,7,6,14.23333333,0,0,7,7,6,14.23333333,0,Graduate,270
5,1,3,6,1,1,1,13,14,5,8,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.33333333,1,Enrolled,100
1,1,1,12,1,1,1,5,4,3,2,0,0,1,0,0,18,0,0,8,8,7,15.7,0,0,8,8,7,15.7,0,Graduate,260
1,1,1,12,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,7,7,6,15.2,0,0,7,7,6,15.2,0,Graduate,260
1,8,1,16,1,1,1,3,3,3,3,0,0,0,0,0,29,0,0,6,9,6,16.33333333,0,0,6,8,5,15.6,0,Dropout,379
1,14,1,8,1,1,1,3,3,3,3,0,0,1,0,0,20,0,10,17,29,14,12.5625,4,7,12,24,12,12.85714286,1,Graduate,158
1,4,1,12,1,3,1,3,1,5,5,0,0,1,0,0,26,0,0,7,0,0,0,0,0,8,0,0,0,0,Dropout,274
1,1,2,10,1,1,1,23,1,8,8,0,0,1,0,0,21,0,0,6,8,5,12.4,0,0,6,6,6,12,0,Graduate,206
1,9,1,12,1,1,1,22,14,6,6,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,Graduate,273
1,8,2,11,1,1,1,13,14,6,6,0,1,1,0,0,19,0,0,6,10,6,12.16666667,0,0,6,8,5,11.66666667,0,Dropout,239
1,8,1,15,1,1,1,23,28,10,6,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.83333333,0,Enrolled,347
1,9,1,3,0,1,1,1,1,5,4,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12,0,Graduate,33
1,1,6,12,1,1,1,22,27,10,9,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,Graduate,263
1,1,2,15,1,1,1,19,14,4,1,0,0,0,0,0,20,0,0,6,10,4,12,0,0,6,15,3,10.66666667,0,Dropout,348
1,1,1,10,1,1,1,13,28,10,10,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.42857143,0,Graduate,202
1,14,1,12,1,1,1,13,14,5,8,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,Enrolled,271
1,7,1,5,1,1,1,1,1,4,4,0,0,1,0,0,18,0,0,6,6,1,15,0,0,6,7,4,12.5,0,Enrolled,83
1,1,1,15,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,9,5,13.2,0,Graduate,345
1,8,1,6,1,1,1,2,14,3,10,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,Enrolled,98
1,15,1,6,1,14,1,3,3,3,3,0,0,1,0,0,22,0,2,6,7,6,14.42857143,0,1,6,9,5,13,0,Graduate,96
1,15,3,6,1,14,1,1,14,5,2,0,0,1,0,0,19,0,0,5,10,1,13,1,0,5,8,3,15.33333333,0,Enrolled,116
1,8,1,4,1,1,1,13,1,10,3,0,0,1,0,1,19,0,0,6,7,6,15,0,0,6,8,6,14.33333333,0,Graduate,57
1,1,2,13,1,1,1,13,14,10,10,0,0,1,0,0,18,0,0,7,9,7,15.15555556,0,0,8,8,8,16.8,0,Graduate,300
1,1,1,10,1,1,1,23,28,28,42,0,1,1,0,0,20,0,0,6,8,6,10.66666667,0,0,6,7,6,11.85714286,0,Graduate,202
1,8,1,16,1,1,1,23,27,6,6,0,0,1,0,0,18,0,0,6,9,5,11,0,0,6,9,4,11.25,0,Dropout,379
1,8,2,14,1,1,1,1,14,6,6,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,321
1,1,1,10,1,1,1,1,14,5,5,0,0,1,0,0,19,0,0,6,7,6,12.28571429,0,0,6,7,6,12,0,Graduate,202
1,1,5,12,1,1,1,23,28,10,10,0,0,1,0,0,18,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,Dropout,270
1,1,4,15,1,1,4,10,10,12,5,0,0,1,0,0,18,1,0,6,6,6,12.66666667,0,0,6,8,5,14.4,0,Graduate,353
1,8,1,2,1,1,1,1,1,7,8,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,18
1,8,1,6,1,1,1,13,14,5,10,0,1,0,0,1,21,0,0,6,16,2,13,0,0,6,8,0,0,0,Dropout,98
1,1,1,9,1,1,1,1,28,6,6,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,Graduate,168
1,1,1,9,1,1,1,22,27,10,8,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,Graduate,168
1,8,3,10,1,1,1,1,14,5,11,0,0,1,0,0,19,0,0,6,10,5,11.28571429,0,0,6,7,0,0,0,Dropout,208
1,1,1,2,1,1,1,5,3,4,4,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,9
1,14,1,11,1,1,1,23,28,10,10,0,0,1,0,1,19,0,0,6,0,0,0,0,0,6,11,1,10,0,Dropout,248
1,8,2,12,1,1,1,23,1,6,8,0,0,1,0,1,20,0,0,7,9,6,13.76666667,0,0,8,9,8,13.74444444,0,Dropout,261
1,1,3,12,1,1,1,12,13,2,2,0,0,0,0,0,18,0,0,8,9,6,12.75833333,1,0,8,9,6,12.75833333,1,Dropout,272
1,1,1,2,1,1,1,13,14,9,9,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
1,1,1,5,1,1,1,13,1,6,8,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,13.25,0,Graduate,75
1,1,1,6,1,1,1,13,27,4,8,0,0,1,0,0,18,0,0,6,13,6,12,0,0,6,16,4,12.75,0,Enrolled,93
1,1,1,10,1,1,1,1,27,6,8,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12,0,Graduate,202
1,1,2,9,1,1,1,13,27,5,6,0,0,1,0,0,20,0,0,5,8,3,11.33333333,0,0,5,8,5,12.2,0,Graduate,170
1,8,5,12,1,1,1,1,1,5,6,0,0,1,0,1,19,0,0,7,9,7,13.50714286,0,0,8,12,8,13.05,0,Graduate,278
1,1,3,12,1,1,1,13,28,2,2,0,0,1,0,0,18,0,0,8,8,7,13.61428571,0,0,8,8,7,13.61428571,0,Graduate,272
1,12,1,11,1,1,1,13,1,5,2,0,1,1,0,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,Dropout,234
1,8,5,5,1,1,1,22,27,10,10,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.16666667,0,Graduate,81
1,1,5,15,1,1,1,23,14,10,10,0,0,1,0,0,19,0,0,6,7,6,12.33333333,0,0,6,7,6,12.5,0,Graduate,346
1,8,2,13,1,1,1,13,28,5,9,0,0,1,0,1,19,0,0,7,7,7,11.97142857,0,0,8,8,8,14.4375,0,Graduate,296
1,1,1,9,1,1,1,13,14,6,9,0,1,0,0,1,20,0,0,5,12,2,13,1,0,5,13,2,11.5,0,Dropout,168
1,8,5,12,1,1,1,1,1,6,5,0,0,1,0,0,18,0,0,7,9,7,12.38571429,0,0,8,9,7,12.72857143,0,Enrolled,278
1,8,4,6,1,1,1,23,27,5,10,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.28571429,1,Graduate,99
1,8,1,10,1,1,1,1,1,10,10,0,0,1,0,0,21,0,0,6,8,6,12.16666667,0,0,6,7,6,13.28571429,0,Graduate,207
1,1,2,2,1,1,1,3,1,3,4,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,15
2,12,1,3,0,9,1,22,27,8,10,0,0,1,0,0,42,0,0,6,6,6,11.66666667,0,0,6,6,6,13.66666667,0,Graduate,32
1,8,1,8,1,1,1,3,3,3,3,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.16666667,0,Enrolled,160
1,1,1,5,1,1,1,22,27,10,7,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.83333333,0,Graduate,75
1,1,6,11,1,1,1,23,14,10,6,0,0,1,0,0,18,0,0,6,11,6,12,0,0,6,11,4,12.5,0,Graduate,255
1,5,1,6,1,1,1,13,14,5,6,0,0,1,0,0,21,0,0,5,6,5,14.2,0,0,5,5,5,14.8,0,Graduate,114
1,1,1,10,1,1,1,23,27,6,6,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.42857143,0,Graduate,202
1,1,1,16,1,1,1,1,14,4,4,0,0,1,0,0,20,0,0,7,7,7,13.85714286,0,0,7,7,7,13.28571429,0,Graduate,373
1,15,1,6,1,14,1,3,1,3,10,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.33333333,0,Enrolled,96
1,1,4,12,1,1,1,23,27,8,8,0,0,1,0,0,19,0,0,7,9,7,14.28333333,0,0,8,9,8,13.12555556,0,Graduate,262
1,13,1,10,1,1,1,1,14,5,10,0,0,1,0,0,21,0,10,13,21,11,13.27272727,0,6,11,13,9,13,0,Graduate,226
1,1,1,5,1,1,1,23,14,23,44,1,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,7,6,15.14285714,0,Graduate,75
1,1,1,12,1,1,1,13,14,10,10,0,0,1,0,1,19,0,0,7,10,7,15.115,0,0,8,10,8,15.092,0,Graduate,260
1,8,2,2,1,1,1,1,1,5,2,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,24
1,15,1,6,1,14,1,22,14,10,11,0,0,1,0,0,22,0,1,6,13,6,15,0,1,6,7,6,13.14285714,0,Graduate,96
1,1,2,16,1,1,1,3,1,4,6,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.33333333,0,Graduate,372
1,8,4,11,1,1,1,22,27,6,9,0,0,1,0,1,18,0,0,6,14,2,11,0,0,6,14,3,10.33333333,0,Dropout,236
1,1,4,12,1,1,1,1,3,2,3,0,0,1,0,1,20,0,0,8,8,7,14.56571429,0,0,8,8,7,14.56571429,0,Graduate,262
1,8,2,14,1,1,1,19,27,1,1,0,1,0,0,0,18,0,0,5,8,3,12,0,0,5,6,4,10.75,0,Dropout,321
1,8,1,10,1,1,1,13,27,8,10,0,0,1,0,0,20,0,0,6,6,0,0,0,0,5,5,0,0,0,Dropout,207
1,8,4,12,1,1,1,1,1,4,4,0,0,1,0,0,23,0,0,7,7,6,13.79666667,0,0,8,11,7,13.775,0,Graduate,268
1,1,2,15,1,1,1,1,1,4,4,0,0,1,0,0,18,0,0,6,6,6,14.83333333,0,0,6,6,6,15.33333333,0,Graduate,348
1,15,1,10,1,14,1,1,1,10,4,0,0,1,0,0,20,0,3,6,6,6,12.83333333,0,2,6,6,6,13.83333333,0,Graduate,205
1,8,1,12,1,1,1,23,27,6,10,0,0,1,0,1,18,0,0,8,8,7,14.96285714,0,0,8,8,7,14.96285714,0,Graduate,265
1,1,6,9,1,1,1,23,28,10,10,0,0,1,0,0,20,0,0,5,8,4,12,0,0,5,8,5,11.2,0,Graduate,174
1,9,2,12,1,1,1,1,3,4,3,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,Graduate,284
1,8,1,14,1,1,1,3,3,3,2,0,0,1,0,0,20,0,0,6,7,6,15.57142857,0,0,6,6,6,17.16666667,0,Graduate,320
1,1,5,12,1,1,1,1,1,6,9,0,0,1,0,0,19,0,0,8,8,7,13.71428571,0,0,8,8,7,13.71428571,0,Graduate,270
1,15,1,6,1,14,1,1,14,5,5,0,0,1,0,0,21,0,2,6,9,6,13.14285714,0,0,6,9,6,12.16666667,0,Graduate,96
2,4,1,5,1,17,1,22,1,10,8,0,0,1,0,0,33,0,0,6,7,6,15,0,0,6,8,3,11,0,Graduate,76
1,1,1,6,1,1,1,10,2,5,3,0,1,0,0,0,24,0,0,5,6,1,13,0,0,5,5,0,0,0,Dropout,93
1,14,1,10,1,1,1,1,28,5,4,0,0,1,0,1,20,0,8,11,12,11,12,0,6,11,14,11,12.75,0,Graduate,209
1,1,1,2,1,1,1,13,28,10,2,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,9
1,1,4,5,1,1,1,1,1,8,4,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,6,6,14.16666667,0,Graduate,80
1,14,1,3,0,6,1,19,24,1,1,0,1,1,0,0,29,0,1,6,9,4,12,0,1,6,13,2,10.5,0,Dropout,39
1,8,1,12,1,1,1,1,1,6,6,1,0,1,0,0,18,0,0,7,7,7,13.64285714,0,0,8,11,8,14.77272727,0,Graduate,265
1,1,3,15,1,1,1,23,27,6,6,0,0,1,0,0,19,0,0,6,8,6,12.66666667,0,0,6,7,6,12.71428571,0,Graduate,350
1,8,1,2,1,1,1,23,28,8,8,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,18
1,8,1,10,1,1,1,13,14,6,5,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,Graduate,207
1,14,1,12,1,1,1,13,14,8,8,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.06363636,0,Graduate,271
1,13,1,16,1,1,1,22,14,10,4,0,0,1,0,0,20,0,6,14,22,12,12.15384615,0,5,12,18,10,12.9,0,Dropout,384
1,8,2,10,1,1,1,2,1,4,5,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,Enrolled,204
1,8,1,11,1,1,1,13,14,8,6,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.33333333,0,Graduate,237
1,1,1,5,1,1,1,13,27,5,5,0,0,1,0,1,18,0,1,6,8,6,12,1,0,6,12,5,11.14285714,0,Enrolled,75
1,1,6,12,1,1,1,13,28,6,8,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,Graduate,263
1,8,1,11,1,1,1,3,1,3,4,0,0,1,0,1,19,0,0,6,15,6,11.33333333,0,0,6,9,3,12.66666667,0,Graduate,237
1,8,4,15,1,1,1,1,1,6,6,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,Dropout,349
1,8,1,2,1,1,1,22,27,10,7,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,18
1,1,6,12,1,1,1,4,14,3,4,0,0,1,1,0,18,0,0,7,0,0,0,0,0,8,0,0,0,0,Dropout,263
1,12,1,4,1,1,1,3,1,3,5,0,1,0,1,0,35,0,0,6,8,5,16.16666667,0,0,6,10,4,16,0,Dropout,54
1,8,1,7,1,1,1,13,28,10,8,0,0,1,1,0,18,0,0,5,10,3,11,0,0,5,6,3,11,1,Enrolled,148
1,1,1,2,1,1,1,22,14,6,9,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,9
1,1,2,15,1,1,1,23,14,5,8,0,0,1,1,1,19,0,0,6,8,4,12,0,0,6,8,6,12.28571429,0,Enrolled,348
1,8,2,9,1,1,1,1,28,6,8,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,Enrolled,175
1,14,1,5,1,1,1,1,1,5,8,0,0,1,1,0,19,0,3,6,7,3,11.66666667,0,1,6,13,4,10.33333333,0,Enrolled,69
1,1,3,9,1,1,1,23,28,10,10,0,0,1,1,0,19,0,0,5,8,3,11,0,0,5,7,2,10,0,Dropout,171
1,12,2,13,1,1,1,1,1,10,11,0,0,1,1,0,24,0,0,7,18,0,0,0,0,7,13,0,0,1,Dropout,306
1,12,1,3,0,1,1,22,27,10,8,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0,0,Dropout,32
1,12,1,12,1,1,1,23,3,10,2,0,0,1,1,0,24,0,0,7,11,7,11.29444444,0,0,8,22,2,12.6,0,Graduate,269
1,8,2,11,1,1,1,13,28,7,7,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,Graduate,239
2,4,1,2,1,3,1,13,14,10,10,0,0,1,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,25
1,3,2,5,1,1,1,1,1,5,11,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,Graduate,88
1,15,1,7,1,14,1,1,1,10,9,0,0,1,1,1,20,0,3,7,12,6,14.14285714,0,1,6,10,6,14.125,0,Enrolled,131
1,1,5,9,1,1,1,24,29,4,4,0,0,0,1,0,18,0,0,5,0,0,0,0,0,5,0,0,0,0,Dropout,191
1,14,1,9,1,1,1,22,14,10,9,0,0,1,1,0,22,0,0,5,5,0,0,0,0,5,9,3,13.33333333,2,Enrolled,169
1,8,2,9,1,1,1,23,28,5,8,0,0,1,1,1,22,0,0,5,7,3,12.33333333,0,0,5,9,3,10.57142857,0,Enrolled,175
1,1,5,15,1,1,1,1,28,10,6,0,1,0,1,0,18,0,0,6,6,0,0,0,0,6,0,0,0,0,Dropout,346
1,1,3,12,1,1,1,1,1,5,5,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,Graduate,272
1,1,1,5,1,1,1,22,27,10,10,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.16666667,0,Graduate,75
1,1,1,7,1,1,1,23,14,6,6,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12,0,Enrolled,144
1,1,1,10,1,1,1,13,28,10,10,0,0,1,1,0,19,0,0,6,10,5,11.57142857,0,0,6,10,3,13,0,Dropout,202
1,15,1,4,1,14,1,13,14,10,8,0,1,1,1,0,21,0,0,6,7,6,15.28571429,0,0,6,6,6,15.16666667,0,Graduate,53
1,1,2,15,1,1,1,3,1,3,5,0,0,1,1,0,19,0,0,6,9,5,12.6,0,6,10,16,8,11,1,Enrolled,348
1,9,2,13,1,1,1,3,3,3,3,0,0,1,1,0,18,0,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,Graduate,314
1,7,2,9,1,1,1,13,14,5,10,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11,0,Dropout,182
1,4,1,15,1,17,1,13,1,5,9,0,0,1,1,0,25,0,0,6,6,6,14.66666667,0,0,6,6,6,13.5,0,Graduate,367
1,1,1,5,1,1,1,22,1,10,9,0,0,1,1,0,22,0,0,6,9,6,14.66666667,0,0,6,12,6,14.66666667,0,Graduate,75
1,12,1,12,1,1,1,1,1,5,10,0,0,1,1,0,24,0,0,8,8,7,12.74285714,0,0,8,8,7,12.74285714,0,Graduate,269
1,1,2,12,1,1,1,1,3,6,11,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857143,0,Graduate,266
1,14,1,7,1,1,1,3,1,3,4,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.66666667,0,Enrolled,130
1,8,1,2,1,1,1,23,27,5,7,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,18
1,1,2,12,1,1,1,13,14,10,8,0,0,1,1,1,19,0,0,8,8,7,14.93571429,0,0,8,8,7,14.93571429,0,Graduate,266
1,14,3,11,1,1,1,22,27,10,10,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10,0,Dropout,252
1,1,1,14,1,1,1,3,3,4,4,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13,0,Graduate,317
1,14,1,4,1,1,1,22,27,10,7,0,1,1,1,0,23,0,0,6,6,0,0,0,0,6,8,0,0,0,Dropout,58
2,12,1,15,1,1,1,22,28,10,4,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14,0,Dropout,352
1,1,1,5,1,1,1,1,1,4,10,0,0,1,1,0,19,0,0,6,6,6,11.83333333,0,0,6,8,4,10.75,2,Graduate,75
1,1,4,2,1,1,1,1,28,5,9,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,10
1,1,1,2,1,1,1,3,3,3,3,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
