Student_ID,course_id,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Debtor,Tuition fees up to date,Scholarship holder,Target
2752,319,25,0,6,8,6,14.14285714,0,0,6,6,6,13.5,0,0,1,1,Graduate
2753,32,48,0,6,6,0,0,0,0,5,6,0,0,0,0,1,0,Dropout
2754,409,32,5,10,12,10,13.8,0,5,10,10,10,12.8,0,0,1,1,Graduate
2755,406,38,10,10,10,10,13.6,0,5,10,10,5,13.6,0,0,1,0,Dropout
2756,221,37,11,16,23,15,11.73333333,0,6,11,17,9,11.88888889,0,0,1,0,Graduate
2757,188,26,0,5,8,1,10,0,0,5,9,1,10,0,0,0,0,Dropout
2758,96,23,0,6,19,0,0,0,0,6,6,0,0,0,0,1,0,Dropout
2759,53,23,0,6,6,0,0,0,0,6,8,0,0,0,0,1,0,Enrolled
2760,53,20,0,6,12,4,10.8,0,0,6,13,4,12,0,0,1,0,Enrolled
2761,269,26,2,7,8,6,13.04666667,0,2,8,10,7,13.30625,0,0,1,0,Dropout
2762,39,45,5,9,13,8,11,0,3,7,10,6,10.83333333,0,0,1,0,Enrolled
2763,32,26,0,6,10,3,12.33333333,0,0,6,14,3,11.66666667,0,0,1,1,Enrolled
2764,39,26,8,11,16,10,11.8,0,3,7,7,7,13.28571429,0,0,1,0,Graduate
2765,402,25,0,5,8,3,11,0,0,5,8,3,11.25,0,0,1,0,Enrolled
2766,288,18,0,8,8,8,13.11,0,0,8,8,8,13.11,0,0,1,0,Graduate
2767,274,27,0,8,8,7,14.41428571,0,0,8,8,7,14.41428571,0,0,1,0,Graduate
2768,48,24,0,5,5,0,0,0,0,5,10,0,0,0,0,0,0,Dropout
2769,172,20,0,5,8,5,12.33333333,0,0,5,7,5,12.2,0,0,1,0,Graduate
2770,260,18,0,7,9,0,0,0,0,7,8,1,10,0,0,1,1,Dropout
2771,295,18,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,0,1,1,Graduate
2772,262,18,0,8,8,8,13.045,0,0,8,8,8,13.045,0,0,1,0,Graduate
2773,260,19,0,8,10,5,12.858,3,0,8,10,5,12.858,3,0,1,0,Enrolled
2774,289,19,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,0,1,1,Graduate
2775,262,19,0,7,9,5,14.06,0,0,7,9,7,11.24285714,0,0,1,1,Enrolled
2776,262,18,0,8,8,7,15.07571429,0,0,8,8,7,15.07571429,0,0,1,0,Graduate
2777,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Enrolled
2778,327,19,0,5,5,4,13.75,0,0,6,9,5,12.6,0,0,1,0,Enrolled
2779,63,23,10,17,28,17,13.15,2,8,12,22,12,13.21428571,0,0,1,0,Graduate
2780,206,21,0,6,9,5,12.33333333,0,0,6,7,5,11.8,0,0,1,1,Graduate
2781,272,18,0,7,8,7,13.77857143,0,0,8,10,8,13.12222222,0,0,1,1,Graduate
2782,373,20,0,6,12,3,10.33333333,0,0,6,14,1,11,0,1,0,0,Dropout
2783,354,23,0,6,11,3,11.33333333,0,0,6,7,2,11,0,0,1,0,Enrolled
2784,202,20,0,6,7,5,13.2,0,0,6,6,6,12.66666667,0,0,1,0,Enrolled
2785,75,18,1,6,8,6,13.57142857,1,0,6,11,6,12.375,0,0,1,1,Graduate
2786,36,29,8,11,14,11,12.75,0,3,7,7,7,13.42857143,0,0,1,0,Graduate
2787,352,28,0,6,11,3,13,0,0,6,15,1,12,0,0,1,0,Dropout
2788,329,19,0,5,7,3,11.33333333,0,0,5,7,4,11,0,0,1,0,Enrolled
2789,319,24,0,6,12,0,0,0,0,6,9,0,0,0,1,0,0,Dropout
2790,12,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Dropout
2791,172,19,0,5,7,2,12.5,0,0,5,13,1,11,0,0,0,0,Dropout
2792,93,19,0,6,7,6,14.85714286,0,0,6,8,6,14.14285714,0,0,1,0,Graduate
2793,32,37,3,9,13,8,12,0,2,7,8,7,11.57142857,0,0,1,0,Graduate
2794,9,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Graduate
2795,402,29,0,5,5,0,0,0,0,5,5,0,0,0,0,1,0,Enrolled
2796,269,37,0,7,8,7,12.82857143,0,0,8,8,8,12.6875,0,0,1,0,Graduate
2797,269,36,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
2798,323,19,0,6,6,6,13.33333333,0,0,6,8,5,14,0,0,1,0,Graduate
2799,267,33,6,14,20,14,13.07285714,6,6,14,20,14,13.07285714,6,0,1,1,Graduate
2800,140,34,2,7,13,5,12,0,2,7,7,3,11,0,0,0,0,Dropout
2801,240,18,0,6,6,6,15.5,0,0,6,6,6,16,0,0,1,0,Graduate
2802,154,20,0,6,6,0,0,0,0,6,6,0,0,0,0,1,0,Dropout
2803,345,19,0,6,7,6,14.71428571,0,0,6,6,6,15.16666667,0,0,1,1,Graduate
2804,100,20,0,6,7,6,16.71428571,0,0,6,6,6,15.33333333,0,0,1,0,Graduate
2805,202,19,0,6,9,6,10.85714286,0,0,6,7,6,11.66666667,0,0,1,1,Graduate
2806,262,19,0,7,8,6,11.65833333,0,0,8,11,6,12.41666667,0,0,1,0,Graduate
2807,370,22,0,6,8,5,11.6,0,0,6,7,6,12,0,0,1,1,Graduate
2808,317,18,0,6,8,6,14.625,0,0,6,9,6,14.14285714,0,0,1,0,Enrolled
2809,345,18,0,6,6,6,12.16666667,0,0,6,8,6,12.66666667,0,0,1,1,Graduate
2810,272,19,0,7,12,4,13.375,0,0,7,8,6,12.11666667,0,0,1,0,Enrolled
2811,373,19,0,6,6,6,12.5,0,0,6,6,6,12.83333333,0,0,1,1,Graduate
2812,269,31,0,7,8,5,12.56,0,0,7,8,5,12.56,0,1,0,0,Dropout
2813,278,18,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,0,1,0,Graduate
2814,202,19,0,6,11,3,11,0,0,6,9,4,11.25,0,1,1,1,Graduate
2815,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
2816,207,19,0,6,11,5,11.6,0,0,6,10,6,11.71428571,0,0,1,1,Graduate
2817,260,19,0,7,7,6,14.26666667,0,0,7,7,6,14.26666667,0,0,1,0,Graduate
2818,168,19,0,5,6,4,11,0,0,5,9,4,13.85714286,0,0,1,1,Enrolled
2819,42,30,8,10,11,9,12.66666667,0,3,7,7,7,12.42857143,1,0,1,0,Graduate
2820,354,18,0,6,6,0,0,0,0,6,10,3,11,0,0,1,0,Enrolled
2821,276,18,0,8,11,7,12.77142857,0,0,8,11,7,12.77142857,0,0,1,0,Graduate
2822,121,21,0,5,12,0,0,3,0,5,5,0,0,0,0,1,0,Dropout
2823,205,19,3,6,6,6,15.5,0,2,6,7,6,13.57142857,0,0,1,1,Graduate
2824,320,19,0,6,7,6,13.28571429,0,0,6,9,5,14.6,0,0,1,1,Enrolled
2825,270,19,0,7,11,5,11.71666667,0,0,7,8,5,13.7,0,0,1,0,Enrolled
2826,160,19,0,6,8,6,11.33333333,0,0,6,12,4,13.75,0,0,1,0,Dropout
2827,323,19,0,6,6,6,13.33333333,0,0,6,10,5,13.4,0,0,1,1,Graduate
2828,402,39,0,5,13,4,12.33333333,0,0,5,14,2,10,4,0,1,1,Graduate
2829,77,18,0,6,6,6,12.33333333,0,0,6,6,6,12.83333333,0,0,1,0,Enrolled
2830,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
2831,195,19,0,5,8,5,12.6,0,0,5,9,4,11.6,0,0,1,0,Graduate
2832,173,18,0,5,5,5,12.6,0,0,5,5,4,11,0,0,1,0,Enrolled
2833,54,34,1,6,10,6,14.33333333,0,0,6,9,6,12.83333333,0,1,0,0,Enrolled
2834,323,22,0,5,8,3,12,0,0,5,9,2,11,1,0,1,0,Enrolled
2835,97,24,0,6,7,6,14.85714286,0,0,6,10,5,13.6,0,0,1,0,Graduate
2836,169,34,12,15,17,12,11.91666667,0,11,13,13,11,13.18181818,0,0,1,0,Graduate
2837,402,46,0,5,5,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
2838,188,50,0,5,12,3,13.33333333,1,0,5,8,5,12.2,0,0,1,0,Enrolled
2839,402,37,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,Dropout
2840,95,18,0,6,6,6,17,0,0,6,6,6,15.5,0,0,1,0,Graduate
2841,97,25,0,6,13,3,11.66666667,0,0,6,14,2,11.33333333,0,0,1,1,Enrolled
2842,54,46,14,19,24,19,12.21052632,0,11,13,13,13,11.38461538,0,0,1,0,Graduate
2843,84,30,1,6,8,6,13,1,0,6,9,5,12.85714286,0,0,1,1,Graduate
2844,403,37,0,5,0,0,0,0,0,5,0,0,0,0,1,0,0,Dropout
2845,402,50,0,5,9,2,10.5,0,0,5,7,3,11,0,0,1,0,Enrolled
2846,53,20,0,6,7,6,13.57142857,0,0,6,9,6,12.71428571,0,0,1,0,Graduate
2847,306,39,0,3,7,1,14,0,0,2,4,0,0,0,0,1,0,Dropout
2848,352,53,0,5,5,0,0,0,0,4,5,0,0,0,0,0,0,Dropout
2849,184,54,13,15,20,13,12.46153846,1,10,13,13,10,11.1,1,0,1,0,Dropout
2850,96,19,0,6,8,4,14.4,0,0,6,6,5,13,0,0,1,0,Graduate
2851,370,20,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
2852,350,18,0,6,6,6,14.33333333,0,0,6,6,6,14.16666667,0,1,1,0,Graduate
2853,56,21,7,13,21,11,11.90909091,0,5,11,14,11,10.72727273,0,1,1,0,Graduate
2854,71,18,1,6,8,6,13.71428571,1,0,6,8,6,14.375,0,0,1,0,Graduate
2855,260,19,0,7,0,0,0,0,0,8,0,0,0,0,1,1,0,Dropout
2856,265,18,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,0,1,1,Dropout
2857,345,19,0,6,6,6,15,0,0,6,6,6,13.33333333,0,0,1,0,Graduate
2858,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dropout
2859,323,19,0,6,7,5,13.4,0,0,6,6,5,12.8,0,0,1,0,Graduate
2860,39,48,0,6,9,5,13,0,0,6,10,4,12.5,0,0,1,0,Enrolled
2861,209,34,0,6,13,4,11.25,0,0,6,8,4,13.75,0,1,1,0,Graduate
2862,93,18,0,5,5,5,12.6,0,0,5,7,5,11.6,0,0,1,0,Graduate
2863,32,50,0,6,8,6,12.66666667,0,0,6,6,6,11.83333333,0,0,1,0,Graduate
2864,380,41,20,21,23,21,12.33333333,0,19,19,19,19,12.10526316,0,1,1,0,Graduate
2865,344,22,0,6,11,5,12,0,0,6,11,5,11,0,0,1,1,Dropout
2866,179,43,0,5,5,5,16.4,0,0,5,5,5,16.6,0,0,1,0,Graduate
2867,32,50,0,1,1,0,0,1,0,6,0,0,0,0,0,1,0,Dropout
2868,54,60,0,6,10,6,12.75,0,0,6,6,4,14.75,0,0,1,0,Graduate
2869,179,41,0,5,14,4,14.5,1,0,5,12,5,13,0,0,1,0,Enrolled
2870,402,47,0,5,5,5,14.8,0,0,5,5,5,14.4,0,0,1,0,Graduate
2871,9,22,12,17,22,17,10.36842105,0,14,17,18,17,11.5,0,0,1,0,Graduate
2872,269,41,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
2873,409,28,6,10,15,6,10.66666667,0,5,10,17,9,11.33333333,1,0,1,0,Enrolled
2874,257,32,9,15,21,13,12.69230769,0,12,15,22,13,12.38461538,0,0,1,0,Graduate
2875,402,50,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
2876,177,53,14,15,15,15,11.8,0,12,13,13,12,11.66666667,1,0,1,0,Enrolled
2877,297,54,0,7,7,0,0,0,0,5,10,0,0,0,1,0,0,Dropout
2878,32,49,0,6,9,5,12.33333333,0,0,6,12,4,11.5,0,0,1,0,Enrolled
2879,384,34,6,12,18,11,13,0,4,13,22,8,11.875,0,0,1,0,Dropout
2880,32,45,0,6,13,4,12.5,0,0,6,8,3,11.66666667,0,0,1,0,Dropout
2881,32,47,0,6,8,5,12.2,0,0,6,10,4,11.25,0,0,1,1,Graduate
2882,209,22,5,10,15,8,11,0,2,7,16,5,11.2,0,0,1,0,Enrolled
2883,402,33,0,5,14,1,10,0,0,5,13,2,12,0,0,1,0,Dropout
2884,32,43,0,6,7,6,12.33333333,0,0,6,8,6,11.5,0,0,1,1,Graduate
2885,55,54,9,13,13,13,14.30769231,0,5,12,15,12,15.23076923,0,0,1,0,Graduate
2886,32,39,7,11,13,11,14.45454545,0,6,8,8,8,13.5,0,0,1,0,Graduate
2887,402,39,0,5,6,5,11,0,0,5,5,5,13.2,0,0,1,0,Graduate
2888,373,18,0,6,8,6,13.14285714,0,0,6,6,6,12.83333333,0,0,1,1,Graduate
2889,207,19,0,6,8,6,13.75,0,0,6,7,6,11.85714286,0,0,1,1,Graduate
2890,324,18,0,6,6,6,14,0,0,6,9,5,13.8,0,0,1,1,Graduate
2891,32,44,5,8,13,8,13.75,0,2,6,9,6,12.5,0,0,1,0,Graduate
2892,402,27,0,5,5,0,0,0,0,5,6,0,0,0,0,1,0,Dropout
2893,323,18,0,6,6,6,13.16666667,0,0,6,8,6,12.42857143,0,0,1,1,Graduate
2894,39,45,10,12,12,9,12.44444444,3,4,7,8,6,12,0,0,1,0,Dropout
2895,385,20,0,6,7,6,12.66666667,0,0,6,7,5,13,0,0,1,0,Graduate
2896,36,40,0,6,7,6,11.33333333,0,0,6,7,6,10.5,0,0,1,0,Graduate
2897,402,40,0,5,9,4,11.25,0,0,5,6,5,12,0,0,1,0,Enrolled
2898,271,18,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,0,1,0,Graduate
2899,276,21,0,8,8,7,12.41428571,0,0,8,8,7,12.41428571,0,0,1,0,Graduate
2900,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
2901,409,36,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,0,1,0,Enrolled
2902,42,27,0,5,5,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2903,297,32,0,7,10,7,11,0,0,8,8,8,13.125,0,0,1,0,Graduate
2904,207,18,0,6,6,6,14,0,0,6,6,6,13.5,0,0,1,1,Graduate
2905,32,37,0,6,13,4,12,0,0,6,10,3,12,0,0,1,0,Dropout
2906,347,19,0,6,7,6,12.5,0,0,6,7,6,12.5,0,0,1,0,Graduate
2907,51,41,0,6,8,6,11.33333333,0,0,6,9,6,11.33333333,0,0,1,1,Graduate
2908,262,18,0,7,7,6,14.06666667,0,0,7,7,6,14.06666667,0,0,1,1,Graduate
2909,108,21,2,9,14,8,13.55555556,0,2,7,10,7,13.57142857,0,0,1,0,Graduate
2910,53,23,0,6,13,5,11.6,0,0,6,11,4,12.25,0,1,0,0,Dropout
2911,344,18,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2912,263,18,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0,0,1,0,Graduate
2913,122,21,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2914,206,19,0,6,8,6,14.375,0,0,6,8,6,14.75,0,0,1,0,Graduate
2915,188,47,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
2916,32,48,0,6,7,6,10.66666667,0,0,6,9,5,11.8,0,0,1,1,Enrolled
2917,42,39,9,13,19,12,13.41666667,0,4,10,10,10,14.5,0,0,1,0,Graduate
2918,260,19,0,7,9,6,12.97166667,0,0,8,9,7,12.32142857,0,0,1,0,Graduate
2919,409,38,14,15,16,14,10.92857143,0,12,14,16,12,11.83333333,0,0,1,0,Dropout
2920,54,27,0,6,6,0,0,0,0,6,7,0,0,0,1,0,0,Dropout
2921,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
2922,32,34,0,6,6,4,13.25,0,0,6,6,0,0,0,0,1,0,Enrolled
2923,213,48,0,6,14,6,11.33333333,0,0,6,11,5,12.4,0,0,1,0,Dropout
2924,319,25,0,5,6,1,11,0,0,5,5,0,0,0,0,1,0,Dropout
2925,269,32,0,8,9,7,12.75714286,0,0,8,9,7,12.75714286,0,0,1,1,Graduate
2926,345,18,0,6,6,6,14.5,0,0,6,6,6,14.66666667,0,0,1,1,Graduate
2927,34,20,3,6,6,6,13.83333333,0,2,6,7,6,14.57142857,0,1,1,0,Graduate
2928,168,20,0,5,8,4,11.25,0,0,5,7,5,10.4,0,0,1,0,Graduate
2929,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
2930,272,19,0,8,10,1,13.67,7,0,8,10,1,13.67,7,0,1,0,Enrolled
2931,402,39,0,5,9,0,0,0,0,5,5,2,12.5,0,0,1,0,Dropout
2932,153,29,0,5,10,1,13,4,0,5,14,0,0,8,1,1,0,Dropout
2933,402,36,0,5,5,0,0,0,0,5,5,0,0,0,1,1,0,Dropout
2934,263,18,0,8,12,7,11.97142857,0,0,8,12,7,11.97142857,0,0,1,0,Graduate
2935,32,51,0,6,12,0,0,0,1,6,11,0,0,1,0,1,0,Dropout
2936,354,23,0,6,11,1,16,0,0,6,8,4,12.25,0,1,1,0,Dropout
2937,96,21,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2938,396,28,0,6,9,4,12.75,1,0,5,5,0,0,5,0,0,0,Dropout
2939,402,34,0,5,9,4,11,0,0,5,10,4,10.75,1,0,1,0,Enrolled
2940,32,41,0,2,2,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2941,32,43,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,0,1,1,Graduate
2942,306,28,0,7,9,7,12.42857143,0,0,8,8,8,12.3,0,0,1,0,Enrolled
2943,9,19,6,12,12,12,14.5,0,4,11,15,11,13.58333333,0,0,1,1,Graduate
2944,54,26,6,12,13,6,13,0,4,12,14,11,13.83333333,0,0,1,0,Graduate
2945,262,18,0,7,7,7,11.71428571,0,0,8,8,8,12.75,0,0,1,0,Graduate
2946,375,45,0,7,12,4,10.25,0,0,7,10,3,13,0,0,1,0,Dropout
2947,397,19,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2948,337,20,0,6,9,6,12.375,0,0,6,7,6,13.14285714,0,0,1,0,Graduate
2949,374,18,0,6,6,6,12.66666667,0,0,6,6,6,12,0,0,1,0,Graduate
2950,97,27,0,6,13,3,10.5,0,0,6,19,1,12,0,0,1,0,Dropout
2951,60,20,0,6,11,6,14.125,0,0,6,10,5,12.6,0,0,1,0,Graduate
2952,100,18,0,6,7,6,14.66666667,0,0,6,12,6,13.83333333,0,0,1,0,Graduate
2953,322,35,0,5,8,5,11.4,0,0,5,7,3,12.33333333,0,0,1,0,Enrolled
2954,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
2955,213,39,0,6,7,6,14,0,0,6,7,5,14.8,0,0,1,1,Graduate
2956,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
2957,274,36,0,7,7,0,0,7,0,7,7,0,0,7,0,1,0,Dropout
2958,32,38,8,11,11,11,12.63636364,0,5,8,8,8,11,0,0,1,0,Graduate
2959,375,45,0,6,11,3,12.33333333,0,0,6,13,2,11,0,0,1,0,Dropout
2960,234,62,0,6,7,6,15,0,0,6,10,6,12.83333333,0,0,1,0,Graduate
2961,317,20,0,6,8,4,11.75,0,0,6,10,6,12.66666667,0,0,1,1,Graduate
2962,260,18,0,8,8,7,14.13714286,0,0,8,8,7,14.13714286,0,0,1,0,Graduate
2963,71,18,0,6,6,2,12,0,0,6,6,1,11,0,0,1,0,Dropout
2964,403,23,0,5,5,5,10.8,0,0,5,9,4,11.5,0,0,1,0,Graduate
2965,75,19,1,6,8,6,13.28571429,1,0,6,8,6,12.5,0,1,1,1,Dropout
2966,172,19,0,5,7,5,13.6,0,0,5,5,5,12.6,0,1,1,1,Graduate
2967,267,18,0,7,8,7,13.55,0,0,8,8,8,14.1875,0,0,1,0,Graduate
2968,268,18,0,8,8,0,0,5,0,8,8,0,0,5,0,1,0,Enrolled
2969,51,41,0,6,10,4,13.5,0,1,6,7,6,11.16666667,0,0,1,0,Graduate
2970,319,51,0,6,8,5,11.6,0,0,6,9,5,14.2,0,0,1,1,Graduate
2971,218,24,6,10,16,10,12.5,0,2,7,9,4,12.6,0,0,1,0,Graduate
2972,402,25,0,5,14,1,11,0,0,5,11,2,12.66666667,4,0,1,0,Dropout
2973,123,18,0,5,9,3,12,1,0,5,6,4,13,0,0,1,0,Enrolled
2974,196,20,0,5,8,4,11.6,0,0,5,10,3,12.33333333,0,0,1,0,Graduate
2975,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
2976,409,41,5,10,14,10,14.63636364,0,5,10,13,10,14.6,0,0,1,0,Graduate
2977,242,19,0,6,8,6,13,0,0,6,6,6,12.16666667,0,0,1,1,Graduate
2978,384,28,14,18,23,14,12.78571429,2,16,17,18,16,13.875,0,0,1,0,Dropout
2979,73,21,0,6,6,6,14.5,0,0,6,7,5,12,0,0,1,0,Graduate
2980,93,22,0,5,12,4,14.6,3,0,5,5,4,12.75,1,0,0,0,Dropout
2981,349,18,0,6,7,6,12.5,0,0,6,6,6,12.16666667,0,0,0,0,Graduate
2982,75,19,0,6,6,6,14,0,0,6,8,6,13.125,0,0,1,1,Graduate
2983,264,19,0,7,7,7,13.80142857,0,0,8,8,8,14.575,0,0,1,1,Graduate
2984,386,25,1,6,7,6,14.42857143,0,0,6,7,6,13.66666667,0,1,0,0,Graduate
2985,290,18,0,7,7,6,14.35,0,0,7,7,6,14.35,0,0,1,1,Graduate
2986,68,19,0,6,6,6,14.33333333,0,0,6,6,6,13.5,0,0,1,0,Graduate
2987,398,20,0,6,10,4,12.25,0,0,6,8,4,11.5,0,0,1,0,Enrolled
2988,32,46,0,6,9,6,13.33333333,0,0,6,6,6,11.83333333,0,0,1,0,Graduate
2989,18,19,6,12,12,12,13,0,4,11,14,11,13.25,0,0,0,0,Graduate
2990,242,18,0,6,10,4,11.75,0,0,6,9,5,11.2,0,0,1,0,Enrolled
2991,153,18,0,6,8,6,14.5,0,0,6,11,4,13,0,0,1,1,Graduate
2992,273,19,0,8,8,7,11.82,0,0,8,8,7,11.82,0,0,1,1,Graduate
2993,348,20,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
2994,32,38,0,6,6,5,12.4,0,0,6,7,6,12.66666667,0,0,1,1,Graduate
2995,347,18,0,6,7,6,12.57142857,0,0,6,8,6,11.85714286,0,0,1,0,Graduate
2996,278,18,0,7,7,7,13.85714286,0,0,8,8,8,14.9,0,0,1,1,Graduate
2997,207,18,0,6,9,5,11.83333333,0,0,6,7,5,13.8,0,0,1,0,Graduate
2998,172,20,0,5,10,4,11,0,0,5,7,4,11.5,0,0,1,0,Enrolled
2999,153,19,0,6,6,6,14.66666667,0,0,6,8,6,13.66666667,0,0,1,0,Graduate
3000,32,37,0,4,4,0,0,0,0,5,10,0,0,0,0,0,0,Dropout
3001,269,24,0,8,12,7,12.71428571,0,0,8,12,7,12.71428571,0,0,1,0,Enrolled
3002,266,19,0,7,9,7,13.42222222,0,0,8,11,7,12.18888889,0,0,1,0,Graduate
3003,350,19,0,6,7,6,14,0,0,6,8,5,12.2,0,0,1,1,Dropout
3004,310,19,0,7,8,7,12.14285714,0,0,8,8,8,13.375,0,0,1,1,Dropout
3005,172,18,0,5,5,5,12.8,0,0,5,5,5,13,0,1,1,1,Graduate
3006,262,18,0,7,7,7,14.57285714,0,0,8,9,8,14.95555556,0,0,1,1,Graduate
3007,176,18,0,5,9,4,11.25,0,0,5,6,4,11,0,0,1,0,Graduate
3008,195,19,0,5,12,2,10,0,0,5,11,4,11.75,0,0,1,1,Enrolled
3009,153,18,0,6,8,5,14.4,0,0,6,11,4,14.6,0,0,1,0,Dropout
3010,262,20,0,7,7,7,12.98285714,0,0,8,8,8,14.4625,0,0,1,0,Graduate
3011,98,20,0,6,14,6,15.75,0,0,6,8,6,13,0,0,1,0,Graduate
3012,93,18,0,6,11,5,12.28571429,0,0,6,19,3,14,1,0,1,0,Dropout
3013,291,20,0,7,7,6,13.755,0,0,8,9,7,13.57142857,0,0,1,0,Graduate
3014,320,18,0,6,7,6,13.83333333,0,0,6,11,6,13.5,0,0,1,1,Graduate
3015,263,19,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
3016,262,18,0,7,9,7,14.71111111,0,0,8,9,8,14.62777778,0,0,1,0,Graduate
3017,94,20,7,11,13,11,14.61538462,0,4,9,11,9,13.7,0,0,1,0,Graduate
3018,260,18,0,7,7,7,13.67714286,0,0,8,9,8,14.53333333,0,0,1,0,Graduate
3019,124,19,0,5,8,5,13.16666667,2,0,5,5,5,12.8,0,0,1,1,Graduate
3020,219,19,0,6,11,5,10.8,0,0,6,12,5,11.33333333,0,0,1,0,Graduate
3021,160,19,0,5,8,3,12,0,0,5,7,5,12.83333333,0,0,1,0,Graduate
3022,260,18,0,7,8,6,13.95833333,0,0,8,8,8,14.71875,0,0,1,0,Graduate
3023,379,19,0,6,9,4,13,0,0,6,9,4,12.25,0,0,1,0,Dropout
3024,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
3025,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
3026,263,18,0,8,8,7,14,0,0,8,8,7,14,0,0,1,1,Graduate
3027,353,18,0,6,10,6,12.57142857,0,0,6,11,6,12.57142857,0,0,1,0,Enrolled
3028,353,19,0,6,6,4,12,0,0,6,11,3,11.33333333,0,0,1,0,Dropout
3029,32,35,2,8,8,8,13.625,0,1,7,7,7,14,0,0,1,1,Graduate
3030,193,19,0,5,7,4,12.5,0,0,5,8,4,10,1,0,1,0,Graduate
3031,386,28,14,15,25,14,12.42857143,1,8,14,22,11,11.90909091,0,0,1,0,Dropout
3032,271,21,3,7,8,7,13.3875,0,2,8,8,8,15.9,0,0,1,0,Graduate
3033,284,19,0,7,8,6,12.64833333,0,0,8,9,8,12.20555556,0,0,1,1,Graduate
3034,228,19,0,6,6,6,14,0,0,6,6,6,13.33333333,0,0,1,0,Graduate
3035,93,18,0,5,12,5,12.8,2,0,5,10,5,11.85714286,1,0,1,0,Graduate
3036,240,18,0,6,8,6,11.33333333,0,0,6,11,6,10.83333333,0,0,1,0,Graduate
3037,266,19,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,Dropout
3038,317,20,0,6,6,6,14.16666667,0,0,6,9,6,13,0,0,1,1,Graduate
3039,345,18,0,6,6,6,12.83333333,0,0,6,6,6,13.83333333,0,0,1,0,Graduate
3040,373,19,0,7,11,4,12,0,0,7,9,6,11.83333333,0,1,0,0,Dropout
3041,350,20,0,6,6,6,13,0,0,6,7,6,13.14285714,0,0,1,1,Dropout
3042,278,18,0,7,8,6,13.39,0,0,8,10,7,12.75714286,0,0,1,0,Enrolled
3043,324,18,0,6,6,6,12.33333333,0,0,6,8,5,13.6,0,0,0,0,Graduate
3044,75,21,1,6,8,6,12.57142857,1,0,6,8,6,11.625,0,0,1,1,Graduate
3045,258,19,0,6,6,6,12.33333333,0,0,6,6,6,12.83333333,0,0,1,1,Graduate
3046,377,19,0,6,8,5,13,0,0,6,8,4,10.75,0,0,1,0,Graduate
3047,93,19,0,5,7,3,12.33333333,0,0,5,7,4,10.25,0,0,1,0,Enrolled
3048,353,18,0,6,6,6,13.16666667,0,0,6,8,5,14.2,0,0,1,0,Dropout
